"tpr","fpr"
1,0.105263157894737
1,0.126315789473684
1,0.126315789473684
1,0.0947368421052632
1,0.0947368421052632
1,0.115789473684211
1,0.105263157894737
1,0.105263157894737
1,0.115789473684211
1,0.115789473684211
1,0.105263157894737
1,0.115789473684211
1,0.126315789473684
1,0.105263157894737
1,0.105263157894737
1,0.115789473684211
1,0.136842105263158
1,0.0947368421052632
1,0.115789473684211
1,0.136842105263158
1,0.115789473684211
1,0.115789473684211
1,0.105263157894737
1,0.115789473684211
1,0.105263157894737
1,0.115789473684211
1,0.115789473684211
1,0.0842105263157895
1,0.126315789473684
1,0.126315789473684
1,0.105263157894737
1,0.126315789473684
1,0.115789473684211
1,0.105263157894737
1,0.115789473684211
1,0.126315789473684
1,0.105263157894737
1,0.105263157894737
1,0.115789473684211
1,0.115789473684211
1,0.126315789473684
1,0.126315789473684
1,0.126315789473684
1,0.147368421052632
1,0.105263157894737
1,0.115789473684211
1,0.126315789473684
1,0.105263157894737
1,0.105263157894737
1,0.136842105263158
1,0.126315789473684
1,0.105263157894737
1,0.126315789473684
1,0.0947368421052632
1,0.115789473684211
1,0.126315789473684
1,0.0842105263157895
1,0.115789473684211
1,0.115789473684211
1,0.0947368421052632
1,0.115789473684211
1,0.115789473684211
1,0.136842105263158
1,0.115789473684211
1,0.115789473684211
1,0.115789473684211
1,0.105263157894737
1,0.136842105263158
1,0.126315789473684
1,0.115789473684211
1,0.136842105263158
1,0.115789473684211
1,0.105263157894737
1,0.105263157894737
1,0.126315789473684
1,0.157894736842105
1,0.126315789473684
1,0.115789473684211
1,0.115789473684211
1,0.105263157894737
1,0.0947368421052632
1,0.105263157894737
1,0.105263157894737
1,0.0947368421052632
1,0.115789473684211
1,0.0947368421052632
1,0.136842105263158
1,0.0947368421052632
1,0.115789473684211
1,0.157894736842105
1,0.126315789473684
1,0.115789473684211
1,0.115789473684211
1,0.105263157894737
1,0.115789473684211
1,0.136842105263158
1,0.0842105263157895
1,0.105263157894737
1,0.115789473684211
1,0.115789473684211
