"tpr","fpr"
0.25,0
0.2,0.00217391304347826
0.125,0
0.325,0
0.375,0.00217391304347826
0.325,0.00434782608695652
0.25,0
0.325,0.00217391304347826
0.225,0
0.25,0
0.3,0
0.35,0
0.225,0.00217391304347826
0.3,0
0.325,0
0.425,0
0.2,0
0.25,0
0.2,0
0.375,0.00217391304347826
0.15,0
0.2,0
0.3,0
0.3,0.00217391304347826
0.3,0
0.275,0
0.225,0
0.225,0
0.275,0
0.375,0
0.175,0
0.275,0.00217391304347826
0.3,0.00217391304347826
0.225,0
0.225,0.00217391304347826
0.3,0
0.3,0.00434782608695652
0.35,0
0.125,0
0.375,0.00217391304347826
0.4,0
0.275,0
0.275,0
0.15,0.00217391304347826
0.275,0
0.35,0
0.4,0.00434782608695652
0.1,0
0.175,0
0.375,0.00652173913043478
0.275,0
0.2,0.00434782608695652
0.15,0
0.225,0
0.35,0.00217391304347826
0.275,0.00217391304347826
0.3,0
0.275,0
0.35,0
0.175,0
0.2,0
0.125,0
0.225,0
0.15,0.00217391304347826
0.225,0.00652173913043478
0.125,0
0.25,0
0.225,0
0.225,0.00434782608695652
0.375,0
0.375,0
0.3,0.00217391304347826
0.275,0.00434782608695652
0.175,0
0.3,0.00434782608695652
0.35,0.00217391304347826
0.2,0
0.3,0
0.475,0.00217391304347826
0.2,0.00217391304347826
0.175,0
0.275,0
0.325,0.00652173913043478
0.175,0
0.325,0.0108695652173913
0.25,0
0.275,0
0.35,0.00217391304347826
0.35,0
0.2,0.00217391304347826
0.275,0
0.125,0
0.4,0
0.275,0
0.325,0
0.225,0
0.4,0
0.2,0
0.35,0.00217391304347826
0.425,0.00217391304347826
0.275,0.00217391304347826
0.175,0
0.4,0
0.35,0.00869565217391304
0.275,0
0.3,0.00217391304347826
0.3,0.00217391304347826
0.15,0
0.15,0
0.2,0.00217391304347826
0.25,0
0.425,0.00869565217391304
0.2,0.00217391304347826
0.225,0.00434782608695652
0.3,0.00217391304347826
0.25,0.00217391304347826
0.3,0.00217391304347826
0.4,0
0.125,0
0.25,0.00217391304347826
0.225,0
0.375,0.00217391304347826
0.275,0
0.3,0
0.25,0
0.375,0
0.3,0
0.35,0.00217391304347826
0.3,0
0.25,0
0.35,0
0.175,0.00652173913043478
0.15,0
0.375,0.00217391304347826
0.275,0
0.225,0
0.35,0.00869565217391304
0.2,0
0.1,0
0.35,0
0.25,0.00434782608695652
0.275,0
0.25,0
0.2,0.00217391304347826
0.225,0.00217391304347826
0.35,0.00869565217391304
0.1,0
0.225,0
0.325,0.00217391304347826
0.425,0.00434782608695652
0.275,0
0.225,0.00434782608695652
0.275,0
0.225,0
0.275,0
0.375,0.00434782608695652
0.3,0.00217391304347826
0.15,0
0.15,0.00217391304347826
0.225,0
0.35,0.00217391304347826
0.35,0.00217391304347826
0.3,0.00217391304347826
0.175,0
0.25,0
0.175,0.00217391304347826
0.25,0.00217391304347826
0.325,0.00217391304347826
0.225,0
0.2,0
0.3,0
0.2,0.00217391304347826
0.325,0
0.1,0
0.35,0
0.375,0.00217391304347826
0.125,0
0.25,0
0.225,0.00217391304347826
0.25,0
0.275,0
0.3,0
0.15,0.00434782608695652
0.325,0
0.3,0
0.4,0.00217391304347826
0.35,0
0.325,0.00217391304347826
0.275,0
0.375,0
0.375,0
0.325,0.00217391304347826
0.375,0.00217391304347826
0.15,0
0.325,0.00217391304347826
0.35,0.00652173913043478
0.275,0.00217391304347826
0.4,0.00217391304347826
0.275,0.00217391304347826
0.35,0.00652173913043478
