latitude,longitude
51.4647,-0.4353
51.4648,-0.4164
51.4685,-0.4008
51.4762,-0.3859
51.4829,-0.373
51.4915,-0.3566
51.4953,-0.3493
51.5317,-0.2627
51.5472,-0.2418
51.5723,-0.2289
51.5914,-0.2199
51.6158,-0.2027
51.6356,-0.1862
51.6548,-0.1669
51.6681,-0.1317
51.6907,-0.0497
51.7084,0.0133
51.7306,0.0644
51.7604,0.1195
51.7907,0.1762
51.8222,0.2354
51.8524,0.2921
51.8804,0.3439
51.9091,0.3982
51.9387,0.4542
51.969,0.51
51.9999,0.5645
52.0308,0.6181
52.0611,0.6717
52.0936,0.7303
52.1115,0.7632
52.1281,0.8056
52.1525,0.8828
52.1753,0.9526
52.1982,1.0226
52.2216,1.0944
52.2442,1.1643
52.2664,1.2328
52.2899,1.3051
52.3132,1.3774
52.336,1.4482
52.3598,1.5225
52.3835,1.5968
52.4086,1.6757
52.433,1.7528
52.4575,1.8299
52.4804,1.9024
52.5045,1.9789
52.5249,2.0386
52.5556,2.1072
52.5745,2.1417
52.6134,2.2011
52.6568,2.2616
52.6945,2.3155
52.736,2.3746
52.7772,2.4324
52.8043,2.4648
52.8315,2.4919
52.9033,2.5505
52.9552,2.5938
53.0079,2.6377
53.0612,2.6818
53.1135,2.7252
53.1644,2.7667
53.2205,2.8097
53.2745,2.8514
53.3296,2.8947
53.3808,2.9352
53.4382,2.9805
53.4901,3.0217
53.5448,3.0651
53.5994,3.1087
53.6531,3.1516
53.7058,3.1939
53.7629,3.2398
53.8167,3.2831
53.8684,3.3251
53.9218,3.3684
53.974,3.4109
54.0311,3.4575
54.0851,3.5016
54.1365,3.5437
54.1902,3.5879
54.2422,3.631
54.2946,3.6742
54.3468,3.7175
54.3776,3.7481
54.4048,3.7935
54.4427,3.8628
54.4841,3.9337
54.5235,4.002
54.5621,4.0698
54.603,4.142
54.6422,4.2116
54.6823,4.2829
54.7205,4.3511
54.7614,4.4242
54.8023,4.4972
54.8423,4.5686
54.8831,4.6422
54.9228,4.7138
54.9629,4.7863
55.0017,4.8569
55.0434,4.9325
55.0829,5.0048
55.1229,5.0782
55.1634,5.1534
55.1809,5.193
55.2171,5.2919
55.2495,5.3777
55.2815,5.4628
55.314,5.5498
55.3454,5.6342
55.3762,5.7176
55.4082,5.8043
55.4419,5.8959
55.4737,5.9826
55.506,6.0713
55.5384,6.1601
55.5699,6.2474
55.6018,6.3354
55.6337,6.4239
55.6659,6.5137
55.6968,6.6003
55.7277,6.6871
55.7598,6.7777
55.79,6.8632
55.8214,6.9524
55.8527,7.0413
55.8843,7.132
55.9157,7.2219
55.9465,7.3107
55.9781,7.4019
56.0095,7.4929
56.0399,7.5818
56.0721,7.6758
56.1031,7.7669
56.1339,7.8574
56.1642,7.9472
56.1956,8.0404
56.2265,8.1325
56.2576,8.2255
56.2878,8.3162
56.3178,8.4067
56.3489,8.5007
56.379,8.5919
56.4088,8.6829
56.4401,8.7787
56.471,8.8739
56.4994,8.9613
56.53,9.0559
56.56,9.1495
56.5905,9.2448
56.6186,9.3328
56.6493,9.4295
56.678,9.52
56.7082,9.6156
56.7382,9.7114
56.7686,9.8084
56.7979,9.9026
56.8283,10.0003
56.858,10.0968
56.8929,10.2099
56.9228,10.3078
56.9527,10.4057
56.982,10.502
57.0115,10.5999
57.0407,10.6968
57.0693,10.7922
57.0988,10.8908
57.1286,10.991
57.1577,11.089
57.1859,11.1847
57.2143,11.2814
57.2441,11.3833
57.2721,11.4795
57.3008,11.5784
57.3289,11.6755
57.3572,11.7742
57.3858,11.874
57.4141,11.9734
57.442,12.0715
57.47,12.1705
57.4971,12.2666
57.5256,12.3685
57.5532,12.4676
57.5807,12.5665
57.6072,12.6622
57.6346,12.7616
57.6618,12.8608
57.6891,12.9607
57.7164,13.0611
57.743,13.1593
57.7707,13.262
57.7972,13.361
57.8241,13.4616
57.8507,13.5616
57.8774,13.6626
57.9044,13.7648
57.9307,13.8654
57.958,13.9697
57.9847,14.0726
58.0113,14.1753
58.0374,14.2766
58.0644,14.3823
58.09,14.4824
58.1165,14.5867
58.1426,14.6898
58.169,14.7947
58.1954,14.9001
58.2212,15.0041
58.2477,15.1106
58.2734,15.2148
58.2992,15.3195
58.3255,15.4276
58.3519,15.5355
58.3773,15.6406
58.4048,15.7546
58.4289,15.8607
58.4535,15.9755
58.4766,16.0812
58.5005,16.1906
58.5251,16.3037
58.5499,16.4181
58.5731,16.5259
58.5968,16.6371
58.6205,16.7485
58.6452,16.8648
58.6683,16.9743
58.6917,17.0862
58.7152,17.1992
58.7377,17.3082
58.7618,17.4249
58.7852,17.5391
58.8085,17.6537
58.8314,17.7667
58.8542,17.8799
58.8777,17.9976
58.9004,18.1116
58.9226,18.224
58.9462,18.344
58.9682,18.4563
58.9903,18.5706
59.0131,18.6877
59.0353,18.8037
59.0574,18.9192
59.079,19.0331
59.101,19.1498
59.1236,19.2703
59.1452,19.3858
59.1671,19.5043
59.1885,19.6202
59.2104,19.7402
59.2315,19.856
59.2527,19.974
59.2739,20.0917
59.2955,20.2127
59.3157,20.3266
59.3366,20.4454
59.3581,20.5681
59.3792,20.689
59.3998,20.8089
59.4206,20.9293
59.4409,21.0489
59.4614,21.1701
59.482,21.2922
59.502,21.4115
59.5214,21.5285
59.5423,21.6556
59.5616,21.7733
59.5817,21.8966
59.6014,22.019
59.6214,22.1432
59.6405,22.2632
59.6602,22.3881
59.6794,22.5104
59.6982,22.6307
59.7172,22.7536
59.7365,22.8787
59.7558,23.0053
59.7741,23.126
59.793,23.2521
59.8115,23.376
59.83,23.5012
59.8483,23.625
59.8668,23.7519
59.8846,23.8748
59.9029,24.0024
59.9211,24.1294
59.9388,24.2549
59.9563,24.3796
59.9737,24.5046
59.9913,24.6317
60.0085,24.7576
60.0257,24.8843
60.0428,25.0112
60.06,25.1387
60.0774,25.2701
60.0941,25.3978
60.111,25.5267
60.1275,25.6547
60.1457,25.7963
60.1615,25.9217
60.1774,26.0472
60.1932,26.1735
60.2059,26.3145
60.2098,26.4072
60.2101,26.5437
60.2034,26.6862
60.19,26.8218
60.1768,26.9141
60.1603,27.0584
60.1478,27.1929
60.1344,27.3272
60.1197,27.4738
60.1058,27.6115
60.0917,27.7481
60.0844,27.8513
60.0868,27.9221
60.1027,28.0636
60.1116,28.152
60.1243,28.2835
60.1378,28.4192
60.1511,28.5519
60.1641,28.6831
60.1773,28.8186
60.1901,28.9518
60.2038,29.0982
60.2163,29.2324
60.2294,29.3736
60.2416,29.5074
60.2538,29.6427
60.2657,29.7753
60.2776,29.9109
60.2892,30.0449
60.301,30.1817
60.3123,30.3152
60.3237,30.451
60.3348,30.5855
60.3458,30.7198
60.3569,30.8577
60.3677,30.9944
60.3784,31.1303
60.3892,31.2702
60.3997,31.4085
60.4102,31.5479
60.4204,31.6862
60.4306,31.8267
60.4406,31.9659
60.4506,32.1067
60.4605,32.2486
60.4701,32.3894
60.4799,32.5347
60.4892,32.6756
60.4985,32.8174
60.5077,32.962
60.5167,33.1056
60.5255,33.248
60.5342,33.3888
60.5426,33.5317
60.5511,33.6763
60.5595,33.8225
60.5692,33.9965
60.5771,34.1379
60.5849,34.2842
60.5925,34.4277
60.5999,34.5716
60.6073,34.7174
60.6146,34.8639
60.6221,35.0197
60.6288,35.162
60.6356,35.3093
60.6443,35.5032
60.6527,35.6976
60.6609,35.8932
60.6679,36.0671
60.6783,36.3359
60.684,36.4912
60.6939,36.77
60.7003,36.9588
60.7091,37.2341
60.7138,37.3873
60.7183,37.5435
60.7226,37.6966
60.7267,37.8515
60.7308,38.0065
60.7346,38.1631
60.7382,38.3177
60.7416,38.4719
60.745,38.6272
60.7485,38.8053
60.7513,38.9612
60.7557,39.2209
60.7582,39.376
60.7604,39.5291
60.763,39.7356
60.7649,39.8911
60.7665,40.0468
60.7679,40.1942
60.7694,40.3756
60.7709,40.6063
60.7718,40.8001
60.7725,40.9768
60.773,41.2309
60.7731,41.3954
60.773,41.55
60.7726,41.7409
60.7721,41.8933
60.771,42.1322
60.7695,42.3576
60.7683,42.5165
60.7669,42.6681
60.7653,42.8199
