latitude,longitude
51.4647,-0.4894
51.4644,-0.509
51.4627,-0.532
51.4536,-0.5484
51.4386,-0.5536
51.4212,-0.5414
51.4093,-0.5227
51.3967,-0.4983
51.3842,-0.4748
51.3699,-0.4503
51.3532,-0.4233
51.3413,-0.4023
51.3334,-0.3677
51.3301,-0.3189
51.3299,-0.2842
51.3326,-0.2216
51.336,-0.152
51.3392,-0.081
51.3426,-0.0013
51.3459,0.0816
51.3483,0.1595
51.3441,0.2118
51.3331,0.3024
51.3225,0.3957
51.311,0.4963
51.3007,0.5872
51.2893,0.6875
51.278,0.7858
51.2657,0.8918
51.2531,0.9983
51.2406,1.1043
51.2344,1.1585
51.2249,1.2687
51.2163,1.3754
51.2062,1.49
51.1961,1.6
51.1901,1.6641
51.1818,1.7341
51.1665,1.8451
51.151,1.9619
51.136,2.0789
51.1208,2.1971
51.1047,2.321
51.0887,2.4423
51.0725,2.5645
51.0564,2.6847
51.0397,2.8089
51.0224,2.9365
51.0049,3.0642
50.9874,3.1905
50.9703,3.3133
50.9525,3.4394
50.9345,3.5663
50.916,3.6956
50.8973,3.8248
50.8789,3.951
50.8606,4.0767
50.8422,4.2008
50.824,4.3228
50.8057,4.4447
50.7868,4.5699
50.7738,4.6549
50.7549,4.7781
50.7371,4.8935
50.7184,5.0136
50.7002,5.1296
50.6807,5.2533
50.6627,5.3664
50.6434,5.4867
50.6236,5.6091
50.6048,5.7256
50.5853,5.8442
50.5657,5.9627
50.5459,6.0819
50.5261,6.2003
50.5066,6.316
50.4865,6.435
50.4658,6.5566
50.4466,6.6684
50.4262,6.7861
50.405,6.9077
50.3843,7.0262
50.3637,7.1426
50.343,7.2593
50.3221,7.3762
50.3008,7.4945
50.2795,7.6118
50.2582,7.7289
50.2367,7.846
50.2147,7.9655
50.1934,8.0801
50.1715,8.1967
50.1491,8.3161
50.1271,8.4321
50.1049,8.5488
50.0826,8.6651
50.0589,8.7878
50.0369,8.8957
49.9961,9.0691
49.9696,9.1837
49.9435,9.298
49.9174,9.4115
49.8906,9.5273
49.8642,9.6411
49.8384,9.751
49.8116,9.8651
49.7845,9.9799
49.7581,10.0911
49.7325,10.1984
49.7035,10.3187
49.6757,10.4338
49.6492,10.5435
49.6214,10.6576
49.5948,10.766
49.5668,10.8796
49.5378,10.9967
49.4968,11.1339
49.4615,11.2395
49.4272,11.3444
49.3929,11.448
49.3572,11.5554
49.3219,11.6608
49.2875,11.7636
49.2517,11.8697
49.216,11.9751
49.1791,12.0793
49.1294,12.1989
49.09,12.2953
49.0474,12.4017
49.0082,12.4994
48.968,12.5992
48.9295,12.6944
48.8883,12.7956
48.8518,12.8853
48.8098,12.9877
48.7709,13.0828
48.7315,13.1784
48.6942,13.268
48.6638,13.337
48.6236,13.4265
48.581,13.5221
48.5212,13.6566
48.4803,13.7483
48.4391,13.8407
48.4003,13.927
48.3594,14.0177
48.319,14.107
48.2743,14.2056
48.2359,14.2898
48.1931,14.3838
48.1554,14.4661
48.1134,14.5573
48.0737,14.6434
48.034,14.7291
47.9932,14.817
47.9535,14.9024
47.9127,14.9899
47.8711,15.0785
47.8282,15.1697
