latitude,longitude
51.4648,-0.4866
51.4648,-0.5044
51.4643,-0.5225
51.4573,-0.5401
51.4417,-0.5478
51.4246,-0.5403
51.408,-0.5199
51.3928,-0.4937
51.3792,-0.4693
51.3588,-0.4342
51.3279,-0.3849
51.3145,-0.3527
51.3109,-0.3107
51.3127,-0.2723
51.3157,-0.2147
51.3161,-0.1654
51.3083,-0.0539
51.3036,0.0305
51.2993,0.1182
51.2947,0.206
51.2899,0.298
51.2861,0.3845
51.2827,0.4753
51.2794,0.5659
51.276,0.6197
51.2518,0.761
51.2353,0.8516
51.2189,0.9467
51.2048,1.0339
51.1875,1.1369
51.1709,1.2341
51.1529,1.337
51.1358,1.4336
51.1255,1.4947
51.1204,1.5578
51.1187,1.6401
51.1116,1.7113
51.0982,1.8164
51.0847,1.9301
51.0711,2.0452
51.0576,2.1592
51.043,2.2813
51.0287,2.3994
51.0138,2.5211
50.9986,2.6447
50.9838,2.7638
50.968,2.8899
50.952,3.016
50.936,3.1416
50.9195,3.2692
50.9035,3.3922
50.8868,3.519
50.8704,3.643
50.8532,3.7715
50.836,3.8988
50.8188,4.0253
50.8013,4.1531
50.784,4.2783
50.7668,4.4016
50.7499,4.521
50.7321,4.6454
50.7153,4.7634
50.6984,4.8806
50.6806,5.0027
50.6628,5.1237
50.6455,5.2409
50.6277,5.3613
50.6093,5.4836
50.591,5.6049
50.5735,5.7194
50.555,5.8398
50.5369,5.9574
50.5178,6.0797
50.4994,6.1969
50.4806,6.3157
50.4616,6.4354
50.4424,6.5552
50.4237,6.6707
50.4046,6.7885
50.3854,6.9061
50.3665,7.0207
50.3467,7.1395
50.3272,7.2565
50.3075,7.3737
50.2882,7.4872
50.2682,7.6047
50.248,7.7217
50.2286,7.8348
50.2078,7.9539
50.1883,8.0655
50.1679,8.1813
50.1465,8.3013
50.1262,8.4152
50.1064,8.5257
50.0851,8.6434
50.0639,8.7597
50.0489,8.8365
50.0228,8.95
49.9969,9.0641
49.972,9.1739
49.9459,9.288
49.92,9.4004
49.8939,9.5136
49.8683,9.6232
49.8414,9.7383
49.8159,9.847
49.7898,9.9576
49.7637,10.0673
49.7373,10.1783
49.7109,10.2883
49.6844,10.398
49.6578,10.5081
49.6305,10.6201
49.604,10.7285
49.5776,10.8358
49.5494,10.9499
49.5207,11.06
49.4775,11.1914
49.442,11.2993
49.4078,11.4032
49.3734,11.507
49.3388,11.6106
49.3037,11.7154
49.2687,11.8192
49.2347,11.92
49.1993,12.0244
49.1649,12.1254
49.1296,12.2287
49.0955,12.328
49.0601,12.4309
49.0236,12.5364
48.998,12.6033
48.9554,12.7013
48.9142,12.7983
48.8748,12.893
48.8342,12.9908
48.7921,13.0916
48.7524,13.1863
48.7109,13.285
48.6701,13.3817
48.6295,13.4773
48.5878,13.5754
48.546,13.6682
48.5016,13.7649
48.4583,13.8601
48.4143,13.9568
48.372,14.0497
48.3286,14.1445
48.2854,14.2384
48.2424,14.3319
48.1983,14.4273
48.1564,14.5173
48.1116,14.6135
48.0682,14.7064
48.0227,14.8037
47.9803,14.8937
47.9335,14.9927
47.8903,15.0838
47.8464,15.1762
47.8034,15.2663
47.758,15.3611
47.7133,15.4543
47.6694,15.5452
47.6255,15.6362
47.5811,15.7276
47.5361,15.82
47.4915,15.9113
47.447,16.0021
47.4027,16.0922
47.3572,16.1844
47.3128,16.2741
47.2682,16.364
47.2239,16.4529
47.1777,16.5454
47.1336,16.6333
47.0873,16.7252
47.0408,16.8174
46.9963,16.9053
46.9505,16.9953
46.9057,17.0832
46.8591,17.1744
46.813,17.2643
46.7668,17.354
46.7205,17.4437
46.674,17.5334
46.6291,17.6199
46.5822,17.7097
46.536,17.7981
46.4886,17.8883
46.4435,17.974
46.3969,18.0623
46.3514,18.1483
46.3043,18.2369
46.2591,18.3218
46.2115,18.4108
46.1644,18.4986
46.1154,18.5896
46.069,18.6755
46.0211,18.764
45.9735,18.8515
45.9469,18.8978
45.8935,18.977
45.8192,19.0711
45.7589,19.1557
45.7059,19.2321
45.65,19.3105
45.5935,19.3891
45.5383,19.4655
45.4838,19.5408
45.4287,19.6167
45.3705,19.6967
45.3164,19.7709
45.2628,19.844
45.2071,19.9198
45.1533,19.9932
45.0999,20.0653
45.0454,20.1391
44.9928,20.21
44.9398,20.281
44.8858,20.3535
44.8344,20.4223
44.7803,20.4944
44.7208,20.5734
44.6659,20.6461
44.6147,20.7137
44.5608,20.7848
44.505,20.8583
44.4477,20.9335
44.3856,21.0145
44.3313,21.0852
44.2778,21.1548
44.2242,21.2243
44.1707,21.2933
44.1188,21.3604
44.0678,21.4261
44.0123,21.4974
43.9575,21.5676
43.9035,21.6364
43.8516,21.7024
43.7993,21.769
43.7455,21.8371
43.6855,21.9129
43.6313,21.9813
43.5784,22.0477
43.5249,22.1148
43.4724,22.1805
43.4206,22.2451
43.3688,22.3096
43.3149,22.3764
43.2631,22.4406
43.2104,22.5058
43.1673,22.5623
43.1341,22.6146
43.0997,22.6778
43.0624,22.7609
43.0349,22.8369
43.0122,22.9162
42.996,22.9907
42.9827,23.08
42.9757,23.1705
42.9749,23.3089
42.9749,23.399
42.9746,23.5043
42.9746,23.5991
42.9744,23.6928
42.9742,23.7838
42.9739,23.8779
42.9735,23.9669
42.973,24.0627
42.9725,24.1569
42.9719,24.2473
42.9712,24.34
42.9705,24.433
42.9696,24.5295
42.9687,24.6197
42.9677,24.7152
42.9666,24.8079
42.9656,24.8983
42.9644,24.988
42.963,25.0845
42.9616,25.183
42.9602,25.2742
42.9586,25.3663
42.9571,25.4586
42.9554,25.5496
42.9537,25.6416
42.952,25.7331
42.9501,25.8235
42.9482,25.9165
42.9461,26.0108
42.944,26.0992
42.9419,26.1897
42.9397,26.2824
42.9374,26.3734
42.935,26.4654
42.9327,26.5555
42.9302,26.6457
42.9275,26.7396
42.9248,26.8307
42.922,26.9251
42.9192,27.0166
42.9162,27.1111
42.9133,27.2027
42.9102,27.2942
42.9071,27.3881
42.9038,27.4831
42.9004,27.5759
42.8971,27.6678
42.8935,27.7632
42.89,27.8546
42.8864,27.9483
42.8828,28.0376
42.8789,28.1273
42.874,28.2282
42.8697,28.32
42.8653,28.4123
42.8607,28.5045
42.8562,28.5963
42.8515,28.6883
42.847,28.7793
42.8418,28.879
42.8364,28.9797
42.8315,29.0709
42.8265,29.1633
42.8213,29.2571
42.8163,29.347
42.8109,29.4414
42.8055,29.5352
42.7997,29.6326
42.7945,29.7197
42.789,29.8118
42.7834,29.9038
42.7776,29.9972
42.7719,30.0897
42.766,30.1814
42.7601,30.2733
42.7542,30.3634
42.7473,30.4677
42.7413,30.5542
42.7315,30.6323
42.7134,30.7244
42.6912,30.8386
42.6739,30.9273
42.6565,31.0158
42.6391,31.1031
42.6217,31.1907
42.6035,31.2811
