latitude,longitude
51.4648,-0.4726
51.4646,-0.4933
51.4643,-0.5128
51.4612,-0.536
51.4503,-0.5504
51.4346,-0.5531
51.4166,-0.5383
51.4041,-0.5164
51.3912,-0.49
51.3787,-0.4664
51.3553,-0.4236
51.3296,-0.3772
51.3028,-0.3293
51.2781,-0.2851
51.2529,-0.2393
51.2348,-0.2057
51.2217,-0.1698
51.2107,-0.1329
51.2049,-0.0909
51.1995,0.0018
51.2017,0.0715
51.2046,0.1469
51.2074,0.2326
51.2106,0.3559
51.2129,0.442
51.2158,0.5325
51.2183,0.6255
51.2202,0.717
51.2223,0.8125
51.2246,0.9093
51.2267,1.0026
51.2235,1.1531
51.22,1.2478
51.2159,1.3476
51.2111,1.4503
51.2059,1.554
51.2013,1.6548
51.197,1.7554
51.1918,1.867
51.1869,1.9665
51.1812,2.074
51.1746,2.1811
51.1671,2.2928
51.1598,2.3976
51.1519,2.5074
51.1436,2.6178
51.1353,2.7261
51.1265,2.8375
51.1178,2.9488
51.1092,3.0564
51.1038,3.1218
51.0961,3.1805
51.078,3.2889
51.0614,3.3946
51.0444,3.5018
51.0273,3.6079
51.0103,3.7132
50.9924,3.823
50.9757,3.9254
50.9582,4.0316
50.941,4.1349
50.9232,4.2418
50.9056,4.347
50.8873,4.4551
50.8699,4.5576
50.8523,4.6606
50.8342,4.7646
50.8165,4.8679
50.7984,4.9724
50.7807,5.0731
50.7618,5.1803
50.7439,5.2816
50.7274,5.3742
50.714,5.4491
50.6954,5.5525
50.6765,5.6567
50.6584,5.7571
50.6399,5.8571
50.6213,5.9592
50.6018,6.0642
50.5823,6.1689
50.5633,6.2711
50.5435,6.3762
50.5239,6.4797
50.5042,6.5836
50.485,6.684
50.4642,6.7922
50.4437,6.898
50.4243,6.9981
50.4037,7.1039
50.383,7.2087
50.362,7.3156
50.3406,7.423
50.3205,7.524
50.2985,7.6332
50.277,7.7401
50.2565,7.8409
50.2343,7.9497
50.2131,8.0531
50.1919,8.1559
50.1694,8.2645
50.1476,8.3689
50.1256,8.474
50.1034,8.5797
50.0826,8.6779
50.0603,8.783
50.0377,8.8868
50.0141,8.9896
49.9916,9.0881
49.9672,9.1948
49.9434,9.299
49.92,9.4005
49.8967,9.5015
49.8724,9.606
49.8493,9.705
49.8263,9.8028
49.8022,9.9055
49.7783,10.0062
49.7542,10.1074
49.7302,10.2081
49.7067,10.3059
49.6826,10.4058
49.6578,10.5083
49.6347,10.6031
49.6102,10.7034
49.5863,10.8005
49.5617,10.9007
49.5381,10.9958
49.5175,11.0715
49.497,11.1331
49.4675,11.2217
49.4367,11.3158
49.4065,11.4073
49.3764,11.498
49.3458,11.5897
49.3142,11.6842
49.2828,11.778
49.2517,11.8699
49.2201,11.9632
49.1877,12.0586
49.1579,12.1463
49.126,12.2393
49.0944,12.3315
49.0629,12.4227
49.0324,12.5113
49.0005,12.603
48.9697,12.6914
48.9393,12.7787
48.9052,12.8759
48.8744,12.9636
48.8428,13.053
48.8103,13.1442
48.7793,13.2317
48.7481,13.3194
48.7151,13.4112
48.6656,13.5213
48.6256,13.6078
48.5895,13.6868
48.5518,13.7689
48.5142,13.8503
48.4757,13.9336
48.4387,14.013
48.3998,14.0963
48.3627,14.1756
48.3239,14.2584
48.2864,14.3381
48.2488,14.4177
48.2114,14.497
48.173,14.5778
48.1333,14.661
48.0958,14.7397
48.0577,14.8193
48.0177,14.9025
47.9792,14.9823
47.9425,15.0583
47.9045,15.137
47.8655,15.2172
47.8276,15.2948
47.7885,15.3748
47.7496,15.4543
47.7116,15.5314
