latitude,longitude
51.4777,-0.4755
51.4775,-0.4937
51.4771,-0.5108
51.4764,-0.5308
51.4693,-0.5508
51.4547,-0.5599
51.4356,-0.5528
51.4183,-0.5329
51.4051,-0.5119
51.3915,-0.4876
51.3687,-0.444
51.3441,-0.3962
51.3189,-0.346
51.2968,-0.3027
51.2864,-0.2668
51.2865,-0.2173
51.2947,-0.1096
51.301,-0.023
51.3075,0.0649
51.3142,0.1578
51.3208,0.2473
51.3259,0.3182
51.3255,0.3792
51.3104,0.5093
51.3007,0.6048
51.2901,0.6999
51.2789,0.7966
51.2672,0.8946
51.2555,0.992
51.2438,1.0906
51.2315,1.1921
51.2188,1.2965
51.2072,1.394
51.1945,1.498
51.1824,1.5965
51.1696,1.7019
51.1568,1.8048
51.1421,1.9228
51.1289,2.0274
51.1141,2.1446
51.0997,2.2572
51.0844,2.3764
51.0691,2.4941
51.0536,2.6119
51.0367,2.7403
51.0208,2.8591
51.0038,2.9853
50.9872,3.1084
50.9696,3.2372
50.9522,3.364
50.9352,3.4859
50.9174,3.6128
50.9,3.7355
50.8825,3.8583
50.8641,3.9866
50.8472,4.1031
50.8291,4.2275
50.8119,4.3452
50.794,4.4644
50.7773,4.5754
50.7594,4.694
50.7409,4.8161
50.7226,4.9359
50.7047,5.0522
50.6857,5.1741
50.6673,5.2923
50.6492,5.4074
50.6302,5.5271
50.6112,5.6458
50.5915,5.7686
50.5724,5.8866
50.553,6.005
50.5334,6.1246
50.5137,6.2431
50.4943,6.3593
50.4747,6.4763
50.4553,6.5911
50.435,6.7105
50.4149,6.8277
50.3942,6.9482
50.3743,7.0627
50.3535,7.1815
50.3326,7.3001
50.313,7.4108
50.2922,7.5276
50.271,7.6457
50.2501,7.7616
50.229,7.8776
50.2084,7.9905
50.1871,8.106
50.1658,8.2207
50.1432,8.3423
50.1216,8.4574
50.0999,8.5726
50.0773,8.6917
50.0553,8.8071
50.031,8.9221
50.0052,9.0305
49.979,9.1433
49.9527,9.2578
49.9272,9.3689
49.9011,9.4827
49.874,9.5991
49.8475,9.7123
49.8217,9.8224
49.7947,9.937
49.7681,10.0492
49.7413,10.1615
49.7142,10.2747
49.6878,10.3841
49.6606,10.4964
49.6336,10.6077
49.6057,10.7216
49.5829,10.8129
49.5307,10.9583
49.4926,11.0611
49.4547,11.1644
49.4188,11.262
49.3794,11.3683
49.3403,11.473
49.3006,11.5791
49.2611,11.6843
49.224,11.7826
49.1848,11.8862
49.1449,11.9911
49.1081,12.0872
49.0679,12.1923
49.0305,12.2896
48.9919,12.3895
48.9534,12.4891
48.9153,12.5867
48.8767,12.6858
48.8365,12.7883
48.7972,12.8884
48.7588,12.9832
48.7064,13.1032
48.6655,13.1978
48.6247,13.2929
48.5814,13.3932
48.5406,13.4875
48.4972,13.5875
48.4555,13.6831
48.4141,13.778
48.3725,13.8729
48.3307,13.9676
48.2883,14.0636
48.2471,14.1566
48.2049,14.2511
48.1611,14.3494
48.1187,14.4442
48.0756,14.5397
48.0341,14.6317
47.99,14.7294
47.9486,14.8204
47.905,14.916
47.8631,15.0076
47.8195,15.1024
47.7764,15.196
47.7301,15.2962
47.687,15.3892
47.6421,15.4856
47.5981,15.5797
47.5541,15.6736
47.5095,15.7684
47.4646,15.8635
47.4212,15.955
47.379,16.044
47.3341,16.138
47.2832,16.2443
47.2379,16.3387
47.1925,16.4331
47.1471,16.5267
47.1022,16.6191
47.0557,16.7148
47.0119,16.8045
46.9659,16.8983
46.9207,16.9904
46.8761,17.0806
46.8302,17.1732
46.7847,17.2648
46.7367,17.3611
46.6912,17.4522
46.645,17.5441
46.5978,17.638
46.5498,17.7331
46.5029,17.8255
46.4577,17.9145
46.4104,18.0073
46.3636,18.0986
46.3169,18.1897
46.2692,18.282
46.2215,18.3744
46.1744,18.4653
46.1252,18.5598
46.0777,18.6506
46.0313,18.7345
45.9561,18.8402
45.8969,18.9242
45.8428,19.0013
45.7853,19.0832
45.7277,19.1649
45.6733,19.2415
45.6094,19.3313
45.5538,19.4093
45.4985,19.4865
45.4425,19.5647
45.3882,19.6401
45.3297,19.7212
45.2734,19.7989
45.2158,19.8784
45.1598,19.9552
45.1042,20.0314
45.046,20.1108
44.9902,20.1868
44.9331,20.2643
44.8762,20.3412
44.8212,20.4155
44.763,20.4939
44.7083,20.5672
44.6496,20.6458
44.5908,20.7243
44.5364,20.7966
44.4808,20.8704
44.4229,20.947
44.3633,21.0256
44.3098,21.096
44.2499,21.1746
44.1931,21.249
44.1356,21.3239
44.0794,21.397
44.0216,21.472
43.9638,21.5467
43.9053,21.6171
43.834,21.689
43.7705,21.7518
43.7087,21.8132
43.6352,21.8865
43.5752,21.946
43.5078,22.013
43.4472,22.0731
43.3876,22.1399
43.3011,22.2761
43.2509,22.3555
43.1978,22.4402
43.1464,22.5222
43.0974,22.6001
43.044,22.6857
42.9991,22.7704
42.9613,22.8571
42.9283,22.949
42.8924,23.0698
42.861,23.1741
42.8302,23.2764
42.8013,23.3721
42.7726,23.4672
42.7426,23.5661
42.7136,23.6614
42.6845,23.7568
42.6493,23.8727
42.6236,23.9685
42.5979,24.0652
42.5713,24.1619
42.5466,24.2502
42.52,24.3458
42.4905,24.4513
42.4645,24.5433
42.4369,24.6411
42.4094,24.738
42.3814,24.8362
42.3559,24.9255
42.3269,25.0267
42.3009,25.1172
42.2726,25.2149
42.2454,25.3089
42.2181,25.4028
42.1916,25.4935
42.1636,25.5889
42.1361,25.6828
42.109,25.7751
42.0814,25.8684
42.0537,25.962
42.0264,26.0536
41.9991,26.1453
41.9713,26.238
41.9447,26.3267
41.916,26.4216
41.8882,26.5138
41.857,26.6065
41.8165,26.7075
41.7785,26.8044
41.7431,26.8938
41.7069,26.9848
41.6706,27.076
41.6342,27.1671
41.5987,27.2555
41.5608,27.3495
41.5256,27.4369
41.4886,27.5282
41.4508,27.6212
41.4141,27.7112
41.3766,27.8029
41.3407,27.8905
41.3032,27.9818
41.2657,28.0727
41.2267,28.1669
41.1906,28.2537
41.1539,28.3418
41.1161,28.4328
41.079,28.5237
41.0437,28.6159
41.0223,28.6851
40.9972,28.7901
40.9875,28.8439
40.9764,28.9276
40.9703,29.0101
40.9703,29.1552
40.9726,29.2553
40.9746,29.3495
40.9766,29.4452
40.9785,29.5381
40.9804,29.6331
40.9823,29.7291
40.9841,29.827
40.9836,29.935
40.9701,30.0729
40.9465,30.208
40.9293,30.307
40.913,30.3999
40.8946,30.5036
40.8783,30.5948
40.8595,30.6929
40.8312,30.8097
40.8094,30.9013
40.7863,30.9977
40.7634,31.0932
40.7412,31.1849
40.7186,31.278
40.6961,31.3706
40.6739,31.4613
40.6515,31.5524
40.6288,31.6446
40.6063,31.7352
40.5835,31.8271
40.5601,31.9145
40.53,32.0124
40.5031,32.1005
40.4765,32.1905
40.4537,32.279
40.4282,32.3805
40.4029,32.4798
40.3801,32.5693
40.3571,32.6594
40.3337,32.7501
40.3107,32.8394
40.2872,32.9302
40.2643,33.0182
40.2437,33.1141
40.2318,33.2054
40.2227,33.3034
40.2104,33.4228
40.2008,33.5174
40.1906,33.6178
40.181,33.7131
40.1713,33.8053
40.1581,33.9191
40.1436,34.0189
40.1322,34.1279
40.1212,34.2341
40.1107,34.33
40.1002,34.4246
40.0898,34.5177
40.079,34.6127
40.0685,34.7059
40.0579,34.7985
40.047,34.8931
40.0362,34.9859
40.0253,35.0794
40.0144,35.1713
40.0035,35.2642
39.9918,35.3617
39.9805,35.4539
39.9688,35.5456
39.9569,35.6377
39.945,35.7306
39.9331,35.8231
39.9213,35.9146
39.9091,36.007
39.8969,36.1007
39.8728,36.2825
39.8494,36.4456
39.8364,36.5453
39.8241,36.6389
39.804,36.7895
39.8426,37.0761
39.8666,37.2577
39.9048,37.5501
39.8634,37.8362
39.8701,37.9271
39.8768,38.0191
39.8834,38.111
39.8907,38.2107
39.904,38.3984
39.9104,38.4903
39.9167,38.5829
39.923,38.675
39.9338,38.8369
39.9382,38.9424
39.9392,39.0363
39.9408,39.1291
39.9427,39.2421
39.9877,39.639
40.0065,39.8085
40.0385,40.1028
39.954,40.255
39.9551,40.4341
39.9556,40.5352
39.9566,40.9016
39.9567,40.9956
39.9567,41.1169
39.9583,41.2336
39.9682,41.3508
39.9785,41.4934
39.9851,41.5835
39.9915,41.673
39.9981,41.7647
40.0071,41.8902
40.0139,41.9832
40.0204,42.074
40.0268,42.1649
40.0332,42.257
40.0393,42.3461
40.0455,42.4382
40.0515,42.5294
40.057,42.6213
40.0624,42.7112
40.0678,42.8011
40.0733,42.892
40.0786,42.9808
40.0841,43.0742
40.0896,43.167
40.0949,43.2592
40.1001,43.3504
40.1051,43.4402
40.1101,43.532
40.115,43.6232
40.1225,43.7071
40.1397,43.8208
40.1519,43.9081
40.1644,43.9974
40.177,44.0864
40.1895,44.1746
40.2017,44.2619
40.2141,44.3509
40.2264,44.4397
40.2384,44.5273
40.2513,44.6214
40.2643,44.7122
40.278,44.8065
40.2902,44.8923
40.303,44.9836
40.3126,45.0707
40.3248,45.1569
40.3376,45.2489
40.3534,45.3636
40.3652,45.4506
40.3774,45.5409
40.3897,45.6323
40.4021,45.7221
40.4155,45.8114
40.4286,45.9002
40.4415,45.9889
40.4542,46.0782
40.4665,46.1647
40.4797,46.2574
40.4918,46.3433
40.5043,46.4323
40.5167,46.5219
40.5285,46.6071
40.5413,46.6995
40.5528,46.7837
40.5654,46.8762
40.5774,46.9658
40.5894,47.0544
40.6004,47.1424
40.6048,47.2382
40.6009,47.3721
40.5981,47.48
40.5955,47.5697
40.5925,47.6662
40.5896,47.7578
40.5867,47.8464
40.5837,47.9422
40.5873,48.0857
40.5897,48.1758
40.5919,48.2651
40.5942,48.3543
40.5964,48.4432
40.5986,48.5332
40.6007,48.6225
40.6027,48.7098
40.6047,48.8005
40.6065,48.89
40.6084,48.9784
40.61,49.0686
40.6117,49.1569
40.6154,49.248
40.6209,49.3366
40.6258,49.4242
40.6308,49.5132
40.6357,49.6017
40.6407,49.6919
40.6455,49.7811
40.6502,49.8699
40.6551,49.9608
40.6597,50.0508
40.6643,50.1404
40.6688,50.2305
40.6733,50.321
40.6776,50.4105
40.682,50.501
40.6862,50.5907
40.6903,50.6811
40.6944,50.7706
40.6984,50.8607
40.7024,50.9514
40.7063,51.0416
40.7101,51.1311
40.7139,51.2219
40.7175,51.3123
40.7211,51.4015
40.7274,51.5045
40.7415,51.5989
40.7564,51.6873
40.7703,51.774
40.7848,51.863
40.7992,51.9517
40.8134,52.0399
40.8275,52.1276
40.8417,52.2166
40.8561,52.3068
40.87,52.3949
40.8837,52.4819
40.8979,52.5745
40.9065,52.6741
40.9113,52.7992
40.9153,52.8885
40.9197,52.9929
40.9259,53.1463
40.9322,53.3116
40.9285,53.629
40.9247,53.903
40.9215,54.1038
40.9185,54.2719
40.9121,54.5974
40.9047,54.9255
40.9004,55.0963
40.8932,55.3673
40.8871,55.5787
40.8819,55.7494
40.8716,56.0663
40.8614,56.3561
40.8541,56.5537
40.8474,56.7243
40.8342,57.0463
40.821,57.3492
40.8131,57.5223
40.8047,57.698
40.7894,58.0088
40.7808,58.1763
40.7643,58.4841
40.7537,58.673
40.7369,58.9644
40.7254,59.1559
40.7075,59.4444
40.6949,59.6411
40.675,59.94
40.6632,60.1123
40.6512,60.2846
40.6293,60.5885
40.6164,60.7632
40.5918,61.0856
40.5785,61.2548
40.5525,61.5768
40.5261,61.8933
41.4291,63.263
41.4341,63.4158
41.4399,63.602
41.4428,63.6971
41.4453,63.7906
41.4483,63.9052
41.4527,64.0743
41.4559,64.2053
41.4581,64.2994
41.4604,64.4026
41.4639,64.5685
41.4672,64.7365
41.4697,64.8693
41.4717,64.9781
41.4732,65.073
41.4747,65.1675
41.4761,65.2614
41.4774,65.3553
41.4787,65.4494
41.4798,65.5438
41.481,65.6364
41.482,65.7323
41.4829,65.8246
41.4832,65.9191
41.4832,66.0142
41.4742,66.1467
41.4673,66.2384
41.4603,66.3328
41.4532,66.4258
41.4446,66.54
41.4372,66.6339
41.4299,66.728
41.4225,66.8212
41.4151,66.9143
41.4076,67.007
41.3999,67.101
41.3922,67.1947
41.3843,67.2892
41.3765,67.3818
41.3687,67.4745
41.3607,67.5673
41.3526,67.661
41.3443,67.7555
41.3362,67.8477
41.328,67.94
41.3195,68.0339
41.3113,68.1248
41.3027,68.2183
41.2943,68.3101
41.2858,68.4014
41.2771,68.4931
41.2684,68.5848
41.2596,68.6769
41.2508,68.7678
41.2418,68.8607
41.233,68.9505
41.2239,69.0422
41.215,69.132
41.2057,69.2231
41.1965,69.3144
41.1872,69.4058
41.1777,69.498
41.1683,69.5887
41.1589,69.6783
41.1491,69.7705
41.1395,69.8611
41.1299,69.9512
41.12,70.0422
41.1099,70.1354
41.1032,70.2314
41.1046,70.3232
41.1154,70.4704
41.1226,70.5748
41.1291,70.6672
41.1353,70.7566
41.1418,70.8509
41.1483,70.9448
41.1546,71.0372
41.1607,71.129
41.1669,71.2232
41.1729,71.3153
41.1788,71.4081
41.1848,71.5012
41.1906,71.5941
41.1963,71.6864
41.202,71.7801
41.2076,71.8741
41.2132,71.9689
41.2188,72.0654
41.2243,72.1599
41.2346,72.3433
41.2403,72.4467
41.2481,72.5905
41.2553,72.7264
41.2606,72.8292
41.2724,73.0631
41.2948,73.5375
41.2278,73.8326
41.3135,73.9699
41.3227,74.1269
41.3242,74.1792
41.3088,74.294
41.3005,74.3887
41.3003,74.4898
41.3084,74.6146
41.3142,74.7061
41.3203,74.8008
