"tpr","fpr"
0.42,0.005
0.38,0.0025
0.41,0
0.4,0.0025
0.5,0.0025
0.4,0.0025
0.32,0
0.36,0
0.41,0
0.36,0.0025
0.46,0.0225
0.37,0.0025
0.37,0
0.28,0
0.37,0
0.31,0
0.41,0.005
0.35,0
0.31,0
0.45,0.0025
0.39,0
0.38,0.0025
0.32,0
0.37,0
0.3,0
0.43,0
0.34,0
0.54,0.0025
0.37,0
0.22,0
0.31,0
0.38,0.005
0.45,0.0025
0.42,0.005
0.42,0
0.46,0
0.43,0
0.49,0.0025
0.45,0
0.53,0.0075
0.41,0.005
0.47,0.0025
0.39,0
0.44,0.0025
0.39,0
0.49,0.005
0.45,0.0025
0.33,0
0.27,0.005
0.32,0
0.26,0
0.31,0
0.28,0.005
0.37,0.005
0.46,0.0075
0.47,0.0075
0.3,0.01
0.45,0.005
0.42,0.0025
0.34,0.005
0.43,0
0.22,0
0.4,0.005
0.36,0
0.47,0.015
0.3,0
0.4,0.0025
0.43,0.0025
0.52,0.0025
0.41,0.0025
0.4,0
0.42,0
0.42,0
0.41,0
0.33,0
0.39,0.015
0.45,0.0025
0.29,0.01
0.45,0.0025
0.45,0.0025
0.4,0.0075
0.48,0.0075
0.39,0.005
0.52,0.005
0.35,0
0.26,0
0.43,0.0025
0.34,0
0.46,0.005
0.43,0.01
0.26,0
0.48,0
0.43,0
0.39,0.0025
0.44,0
0.4,0
0.45,0.0075
0.35,0
0.53,0.005
0.37,0
0.41,0.0025
0.37,0
0.32,0.0025
0.49,0.005
0.48,0
0.41,0.0025
0.37,0.0025
0.39,0
0.3,0
0.38,0.005
0.4,0
0.39,0.0025
0.42,0
0.3,0.0025
0.34,0.0025
0.45,0.0025
0.39,0.0075
0.32,0
0.32,0
0.38,0
0.41,0
0.38,0.005
0.34,0.0025
0.39,0.0125
0.24,0.0025
0.48,0.0025
0.29,0.0025
0.5,0.0025
0.4,0.005
0.34,0
0.5,0.01
0.49,0.0025
0.44,0
0.33,0
0.44,0.005
0.43,0.005
0.47,0.0025
0.44,0.005
0.25,0.0025
0.4,0.0025
0.46,0.005
0.3,0
0.43,0.0075
0.34,0.0025
0.39,0
0.38,0
0.41,0.0025
0.38,0
0.41,0.0125
0.55,0.0125
0.48,0
0.38,0.005
0.56,0.0125
0.43,0.0025
0.42,0
0.4,0
0.55,0.0025
0.3,0.005
0.35,0
0.34,0.0025
0.36,0
0.4,0.005
0.46,0.0075
0.35,0.0025
0.38,0
0.26,0
0.51,0.0025
0.24,0
0.32,0
0.44,0.0025
0.48,0.015
0.32,0.0025
0.44,0.01
0.27,0
0.5,0.0025
0.33,0.0025
0.28,0
0.29,0
0.43,0.005
0.4,0.01
0.35,0.0025
0.32,0.0025
0.5,0.0075
0.33,0.0025
0.4,0
0.35,0.0025
0.54,0.0025
0.35,0
0.37,0.0025
0.42,0.0125
0.29,0.0025
0.41,0.0025
0.49,0.005
0.44,0.0025
0.31,0.005
0.42,0.0025
0.37,0.01
0.45,0.005
0.39,0.0025
0.52,0.005
