latitude,longitude
31.1585,121.7869
31.2084,121.7692
31.2249,121.7622
31.2536,121.7499
31.2718,121.7422
31.3039,121.7286
31.3398,121.7136
31.3589,121.7056
31.3999,121.6901
31.4427,121.6741
31.4864,121.6576
31.5315,121.6399
31.555,121.6243
31.5742,121.6039
31.6078,121.5647
31.6472,121.5178
31.683,121.4751
31.7185,121.4329
31.7574,121.3869
31.7941,121.3444
31.8332,121.3015
31.8717,121.2592
31.911,121.2153
31.9506,121.1711
31.9902,121.1267
32.0301,121.0819
32.0701,121.037
32.1106,120.9915
32.1525,120.9445
32.194,120.8976
32.2378,120.8484
32.2814,120.7992
32.324,120.7511
32.3675,120.702
32.4108,120.6528
32.4549,120.6027
32.4976,120.5543
32.5562,120.4875
32.6067,120.43
32.6809,120.3452
32.7311,120.2876
32.7764,120.2357
32.8248,120.1802
32.8653,120.1336
49.9946,106.9095
50.0384,106.8486
50.1216,106.732
50.1665,106.6689
50.213,106.6034
50.2534,106.5463
50.3171,106.456
50.3662,106.3854
50.4256,106.2993
50.4687,106.237
50.5109,106.1757
50.5518,106.1162
50.6101,106.0314
50.6498,105.9732
50.6885,105.9166
50.7292,105.8568
50.7668,105.8011
50.8056,105.7437
50.8441,105.6866
50.8831,105.6286
50.9212,105.5718
50.9629,105.5096
51.0015,105.4517
51.0394,105.3947
51.0868,105.3234
51.1247,105.2662
51.1631,105.208
51.2022,105.1488
51.2405,105.0904
51.2785,105.0324
51.3174,104.973
51.3547,104.9159
51.3936,104.8561
51.4317,104.7974
51.4694,104.7392
51.5074,104.6805
51.5454,104.6214
51.5834,104.5624
51.6212,104.5048
51.6592,104.4471
51.6971,104.3891
51.7347,104.3314
51.7739,104.271
51.8113,104.2132
51.8492,104.1546
51.8871,104.0959
51.9253,104.0365
51.9626,103.9782
51.9998,103.9186
52.0372,103.8578
52.0746,103.7972
52.1119,103.7369
52.1493,103.6762
52.1865,103.6154
52.2235,103.5553
52.2609,103.494
52.2978,103.4334
52.3348,103.3724
52.3712,103.3123
52.4081,103.2513
52.4517,103.1699
52.4906,103.0743
52.5197,103.0011
52.5483,102.9292
52.5766,102.8576
52.6061,102.7831
52.6352,102.7094
52.6636,102.6369
52.6994,102.546
52.7312,102.4646
52.7597,102.3912
52.7883,102.3175
52.817,102.2436
52.8447,102.1718
52.8732,102.0975
52.902,102.0226
52.9309,101.947
52.9597,101.8715
52.9872,101.7993
53.0156,101.7244
53.0446,101.6476
53.0727,101.5731
53.1009,101.4981
53.1288,101.4236
53.1573,101.3474
53.1845,101.2742
53.2133,101.1969
53.2411,101.1217
