latitude,longitude
31.1291,121.8233
31.1291,121.8233
31.0737,121.8568
31.0488,121.8774
31.0329,121.887
31.013,121.8825
31.0016,121.8681
30.9936,121.8411
30.9837,121.8027
30.9778,121.7803
30.9721,121.7588
30.9662,121.7366
30.964,121.7067
30.9694,121.6751
30.978,121.6289
30.9922,121.553
31.0023,121.4979
31.0123,121.4431
31.0236,121.382
31.0342,121.3242
31.0456,121.2617
31.0566,121.201
31.0705,121.1618
31.0969,121.1334
31.1292,121.1201
31.1581,121.1166
31.2248,121.1157
31.2813,121.1147
31.3407,121.1128
31.4078,121.1152
31.4471,121.1121
31.4992,121.0915
31.5552,121.0618
31.6103,121.0321
31.6645,121.0029
31.7197,120.9733
31.7748,120.944
31.8304,120.9142
31.8869,120.8838
31.9413,120.8545
31.9969,120.8247
32.0537,120.7942
32.1122,120.7622
32.1438,120.7325
32.1679,120.6842
32.175,120.6408
32.1829,120.55
32.189,120.4672
32.1962,120.3745
32.2033,120.288
32.2092,120.2168
32.2155,120.1411
32.2216,120.0682
32.2274,119.996
32.2382,119.86
32.2435,119.8097
32.2616,119.7611
32.3,119.7152
32.4066,119.625
32.4624,119.5819
32.5331,119.5296
32.6236,119.4637
32.6804,119.4223
50.0141,106.8825
50.069,106.8059
50.2276,106.5826
50.2836,106.5034
50.3419,106.4204
50.3957,106.3426
50.4367,106.2835
50.4796,106.2212
50.5206,106.1617
50.5625,106.1007
50.6083,106.0339
50.6659,105.9496
50.7069,105.8893
50.7481,105.8288
50.7895,105.7676
50.8316,105.7053
50.8878,105.6217
50.9351,105.5511
50.987,105.4733
51.0289,105.4106
51.0705,105.3481
51.1109,105.2869
51.1523,105.2244
51.1936,105.1617
51.2348,105.099
51.2757,105.0367
51.3252,104.961
51.366,104.8984
51.4082,104.8336
51.4495,104.77
51.4918,104.7046
51.5335,104.6401
51.5749,104.5755
51.6161,104.5122
51.6577,104.4492
51.6994,104.3856
51.7405,104.3224
51.7826,104.2575
51.8232,104.1948
51.8644,104.1311
51.9057,104.0669
51.9472,104.0023
51.9879,103.938
52.0286,103.8718
52.0693,103.8059
52.1101,103.7397
52.1511,103.6731
52.1917,103.607
52.2323,103.5407
52.2724,103.4749
52.3126,103.4089
52.3528,103.3427
52.3934,103.2756
52.439,103.1961
52.4924,103.0698
52.5256,102.9863
52.5582,102.904
52.5902,102.8232
52.6213,102.7445
52.6524,102.6655
52.6837,102.5858
52.7243,102.4821
52.7551,102.403
52.7871,102.3207
52.8174,102.2422
52.8484,102.162
52.8784,102.0841
52.9091,102.004
52.9389,101.926
52.9702,101.844
53.0007,101.7639
53.0314,101.6825
53.0611,101.6037
53.0912,101.5239
53.1212,101.4439
53.1504,101.3658
53.1804,101.2854
53.21,101.2057
53.24,101.1244
53.2692,101.0453
53.2982,100.9669
53.3283,100.8848
53.3809,100.7408
53.41,100.6605
53.4386,100.5816
53.4674,100.5017
53.4963,100.4219
53.5247,100.3425
53.5532,100.2631
53.5818,100.1828
53.6162,100.0862
53.6452,100.0039
53.6737,99.9232
53.7025,99.8411
53.7314,99.7589
53.7602,99.6762
53.7884,99.5954
53.8397,99.4475
53.8741,99.3478
53.9239,99.2027
53.9797,99.0388
54.0071,98.9581
54.0347,98.8763
54.0618,98.7963
54.0896,98.7135
54.1171,98.6312
54.1447,98.5489
54.1717,98.4674
54.1995,98.3836
54.2269,98.3007
54.2542,98.2176
54.2819,98.1333
54.3368,97.9647
54.3641,97.8812
54.3919,97.7959
54.4194,97.7114
54.4467,97.6268
54.4743,97.541
54.5017,97.4558
54.5292,97.3702
54.5564,97.2846
54.5836,97.1986
54.611,97.1122
54.6385,97.0252
54.6657,96.9385
54.6923,96.8535
54.7201,96.7643
54.7476,96.6762
54.7743,96.588
54.8004,96.4991
54.829,96.402
54.8559,96.3108
54.8822,96.2212
54.9085,96.1315
54.935,96.0409
54.9609,95.9514
54.9877,95.8588
55.0141,95.7673
55.04,95.677
55.0665,95.5844
55.0931,95.4905
55.1196,95.3974
55.1458,95.3046
55.1714,95.2135
55.1981,95.1179
55.2242,95.0249
55.2506,94.9304
55.2836,94.8436
55.3358,94.7412
55.3753,94.6653
55.4153,94.5883
55.4557,94.5097
55.4952,94.4326
55.536,94.3528
55.5756,94.2751
55.6143,94.199
55.6549,94.1189
55.6954,94.0385
55.7339,93.962
55.7738,93.8827
55.814,93.8022
55.854,93.722
55.8941,93.6413
55.9346,93.5596
55.9811,93.465
56.032,93.3614
56.0723,93.2789
56.1135,93.1944
56.1529,93.1135
56.1929,93.0306
56.2333,92.9468
56.2727,92.8649
56.3128,92.7838
56.3525,92.7035
56.3923,92.6224
56.432,92.5412
56.4712,92.4604
56.5113,92.3778
56.5538,92.2896
56.5939,92.2064
56.6339,92.1229
56.6736,92.0398
56.7107,91.9619
56.7509,91.8774
56.7904,91.794
56.8297,91.7105
56.8699,91.6249
56.9094,91.5407
56.9523,91.4479
56.998,91.3372
57.0345,91.2434
57.0701,91.1512
57.1039,91.0635
57.1408,90.9673
57.177,90.8723
57.2233,90.7503
57.2606,90.6518
57.296,90.558
57.3321,90.4616
57.3734,90.3513
57.4079,90.2582
57.4611,90.1148
57.5149,89.9688
57.551,89.8699
57.5858,89.7746
57.6215,89.6763
57.6605,89.5683
57.7266,89.3845
57.7619,89.2872
57.7969,89.191
57.8363,89.0815
57.8717,88.9823
57.9065,88.8849
57.9412,88.7873
57.9776,88.6843
58.0196,88.5648
58.0535,88.4683
58.0889,88.3667
58.1235,88.267
58.1585,88.1659
58.2126,88.0089
58.2488,87.9032
58.2888,87.7865
58.3238,87.6833
58.3569,87.5852
58.3991,87.46
58.4336,87.3573
58.4674,87.2559
58.5012,87.1541
58.5346,87.0532
58.5686,86.9499
58.6079,86.8298
58.6486,86.699
58.6785,86.5935
58.7093,86.4825
58.7386,86.376
58.7682,86.2677
58.7979,86.1585
58.827,86.0513
58.8567,85.941
58.886,85.832
58.915,85.7237
58.9438,85.6152
58.9727,85.5062
59.0019,85.3953
59.0312,85.2838
59.0594,85.1753
59.0999,85.0195
59.128,84.9105
59.1649,84.7665
59.1931,84.6559
59.2205,84.5478
59.2523,84.4218
59.2799,84.3117
59.3074,84.2015
59.3356,84.0877
59.3631,83.9766
59.3947,83.8479
59.4228,83.7332
59.4497,83.6226
59.4763,83.5129
59.503,83.4013
59.5418,83.2394
59.5706,83.1185
59.6039,82.9772
59.6306,82.8637
59.6611,82.7328
59.6897,82.6094
59.729,82.4394
59.7556,82.3233
59.7817,82.2081
59.8069,82.0969
59.8322,81.985
59.857,81.8743
59.8825,81.7598
59.9324,81.5343
59.9569,81.4226
59.9819,81.3079
60.007,81.1928
60.0314,81.0791
60.0555,80.9668
60.0798,80.8536
60.1037,80.7405
60.1284,80.6237
60.1521,80.5108
60.1759,80.397
60.1995,80.2832
60.2319,80.1273
60.26,79.9905
60.2914,79.8366
60.3143,79.7236
60.338,79.606
60.3689,79.4515
60.3917,79.3369
60.4144,79.2219
60.4372,79.1061
60.4593,78.9926
60.4824,78.874
60.5044,78.7602
60.5295,78.6294
60.552,78.5117
60.574,78.3955
60.5958,78.2796
60.6172,78.165
60.6387,78.0499
60.6602,77.9341
60.6815,77.8184
60.7032,77.6996
60.725,77.5834
60.7484,77.4684
60.7714,77.3542
60.7942,77.2393
60.8168,77.1235
60.8388,77.0099
60.8612,76.8953
60.884,76.7787
60.9064,76.6635
60.9284,76.5492
60.9532,76.4351
60.9894,76.2959
61.0189,76.1837
61.0504,76.0634
61.0797,75.9507
61.1126,75.8233
61.1412,75.7119
61.1701,75.5992
61.2203,75.4019
61.2494,75.2866
61.2793,75.1673
61.3077,75.0527
61.3354,74.9385
61.3627,74.8261
61.3895,74.715
61.4166,74.602
61.4434,74.4899
61.4694,74.3806
61.5002,74.2428
61.528,74.0824
61.5465,73.9683
61.5658,73.8487
61.5847,73.7309
61.6034,73.6144
61.6225,73.494
61.6413,73.3743
61.6602,73.2542
61.6792,73.1324
61.6977,73.0126
61.7164,72.8904
61.7347,72.7705
61.7532,72.6477
61.7715,72.5255
61.7898,72.4032
61.8083,72.2793
61.8266,72.1557
61.8449,72.0308
61.8631,71.9059
61.8812,71.7806
61.8994,71.6538
61.9172,71.5289
61.9353,71.4015
61.9533,71.2729
61.9709,71.1476
61.9885,71.0211
62.0061,70.8881
62.0246,70.7172
62.0386,70.5878
62.0531,70.457
62.0671,70.3312
62.0886,70.1357
62.1024,70.0089
62.1159,69.883
62.1297,69.7524
62.1431,69.6249
62.1693,69.3702
62.1823,69.2425
62.217,68.8948
62.4718,58.1805
62.4699,57.9985
62.4678,57.8272
62.4653,57.6322
62.4637,57.5123
62.4613,57.3483
62.4593,57.2297
62.4569,57.0876
62.4549,56.9749
62.4527,56.8577
62.4504,56.7413
62.4464,56.5444
62.4436,56.4257
62.4382,56.1892
62.4353,56.0715
62.4324,55.9528
62.4293,55.835
62.426,55.714
62.4226,55.5928
62.4193,55.478
62.4156,55.3542
62.4121,55.2373
62.4085,55.1213
62.4049,55.0035
62.4013,54.8872
62.3975,54.7691
62.3937,54.6515
62.3896,54.5306
62.3856,54.4153
62.3813,54.2938
62.3768,54.1726
62.3725,54.0551
62.368,53.9367
62.3632,53.8126
62.3588,53.6978
62.3541,53.5788
62.3492,53.4603
62.3444,53.3417
62.3396,53.2264
62.3345,53.104
62.3293,52.9866
62.3242,52.8717
62.3161,52.6898
62.3102,52.5647
62.3026,52.4052
62.2971,52.2905
62.2915,52.1763
62.2854,52.0572
62.2795,51.941
62.2733,51.8203
62.2656,51.6744
62.2551,51.4813
62.2487,51.3656
62.2423,51.2514
62.2357,51.1348
62.2292,51.0228
62.2223,50.9053
62.2155,50.7913
62.2086,50.6772
62.2016,50.5632
62.1946,50.4493
62.1875,50.3332
62.1802,50.2159
62.1728,50.0989
62.1646,49.9712
62.1571,49.8556
62.1495,49.7414
62.142,49.6307
62.1342,49.5159
62.1262,49.3996
62.1186,49.2888
62.1103,49.1713
62.1016,49.0549
62.0892,48.9093
62.0794,48.794
62.0699,48.6826
62.0602,48.5677
62.0507,48.4568
62.0407,48.3425
62.0309,48.2315
62.0151,48.0533
62.0047,47.9384
61.9945,47.8256
61.984,47.7115
61.9736,47.6003
61.9628,47.4862
61.9523,47.3739
61.9414,47.26
61.9308,47.1501
61.9187,47.0257
61.9049,46.8854
61.8933,46.7746
61.8815,46.6658
61.8695,46.5532
61.8576,46.4439
61.8453,46.3316
61.8331,46.2199
61.8209,46.1104
61.8085,45.9994
61.7961,45.8886
61.7751,45.7041
61.7625,45.5942
61.7498,45.4853
61.7371,45.3762
61.7113,45.1584
61.6996,45.0372
61.6897,44.8333
61.6842,44.718
61.6787,44.605
61.6731,44.4907
61.6675,44.3779
61.6617,44.2648
61.6558,44.1527
61.65,44.0417
61.6439,43.9279
61.6378,43.8173
61.6318,43.7075
61.6257,43.5972
61.6195,43.4892
61.6132,43.3799
61.6071,43.2743
61.5976,43.1162
61.5911,43.0078
61.5827,42.8723
61.5714,42.6902
61.5564,42.4565
61.5362,42.1455
61.5284,42.0265
61.5202,41.9052
61.5077,41.7206
61.5002,41.6116
61.4884,41.444
61.4771,41.285
61.4689,41.173
61.461,41.0639
61.4529,40.9539
61.4445,40.8423
61.4361,40.7324
61.4246,40.5824
61.4144,40.4512
61.4022,40.297
61.3933,40.1854
61.3697,39.8967
61.3307,39.4354
61.315,39.2555
61.3013,39.0999
61.2816,38.8794
61.2715,38.7653
61.2517,38.5476
61.2409,38.4322
61.2278,38.3119
61.2141,38.2045
61.2004,38.0943
61.1867,37.9825
61.1599,37.7637
61.1462,37.6534
61.1321,37.5407
61.1185,37.4328
61.091,37.2185
61.0756,37.0988
61.0613,36.9893
61.0468,36.879
61.0325,36.7712
60.9482,36.1871
60.9193,36.0165
60.9005,35.9052
60.8826,35.8004
60.8638,35.6905
60.8449,35.5816
60.8266,35.4764
60.8071,35.3648
60.7884,35.2586
60.7697,35.1529
60.7503,35.0444
60.7316,34.9397
60.7128,34.8353
60.6938,34.7306
60.6747,34.626
60.6551,34.5185
60.6344,34.4064
60.6146,34.2993
60.5951,34.1944
60.5757,34.0905
60.5557,33.9845
60.5362,33.8814
60.5165,33.7783
60.4964,33.6735
60.4766,33.5699
60.4568,33.468
60.4368,33.3645
60.4166,33.2608
60.3964,33.1585
60.374,33.0451
60.3536,32.9424
60.3333,32.8405
60.3128,32.7382
60.291,32.63
60.2705,32.5291
60.2494,32.4249
60.2271,32.3163
60.2049,32.2082
60.1827,32.1
60.1616,31.9984
60.1407,31.8982
60.1195,31.7964
60.0985,31.6963
60.0772,31.5946
60.0556,31.4928
60.0355,31.3865
60.0189,31.2836
60.0016,31.1777
59.9845,31.0732
59.9674,30.9689
59.9511,30.8707
59.9332,30.763
59.9154,30.6565
59.8976,30.5508
59.8802,30.4473
59.8632,30.3468
59.8457,30.2448
59.8279,30.1408
59.8104,30.0389
59.7911,29.9275
59.773,29.8238
59.7507,29.696
59.7318,29.5893
59.7119,29.4786
59.6899,29.3664
59.6698,29.2646
59.6502,29.164
59.6301,29.0612
59.6127,28.9709
59.5945,28.8657
59.5757,28.7576
59.5565,28.6498
59.5374,28.5445
59.5174,28.4349
59.4982,28.3279
59.4787,28.2203
59.459,28.1122
59.4386,28.0041
59.4194,27.9053
59.3983,27.7973
59.3779,27.6921
