latitude,longitude
31.1613,121.7858
31.1613,121.7858
31.2236,121.7628
31.2524,121.7505
31.2849,121.7368
31.3215,121.7212
31.3594,121.7052
31.3965,121.6914
31.4165,121.684
31.4544,121.6696
31.4731,121.6625
31.5114,121.648
31.5409,121.636
31.5642,121.6165
31.5944,121.5802
31.6277,121.5408
31.6609,121.5014
31.6985,121.4568
31.7341,121.4144
31.7696,121.3723
31.8046,121.3308
31.8438,121.2841
31.8803,121.2406
31.918,121.1955
31.9551,121.151
31.9934,121.1052
32.0317,121.0592
32.0709,121.0123
32.0926,120.9804
32.1068,120.9475
32.1313,120.8618
32.1485,120.7991
32.1596,120.7576
32.17,120.6925
32.1754,120.6293
32.181,120.5629
32.1871,120.4889
32.1934,120.4115
32.199,120.3444
32.2043,120.2793
32.2097,120.2144
32.215,120.1487
32.2204,120.0817
32.2257,120.0154
32.2312,119.9477
32.2371,119.8739
32.2426,119.809
32.26,119.7594
32.2966,119.7177
32.3464,119.6746
32.4137,119.6185
32.5272,119.539
32.5904,119.5175
32.6976,119.4457
32.7655,119.388
49.8007,107.1783
49.88,107.0689
49.9306,106.9987
50.0188,106.8759
50.0623,106.815
50.1077,106.7517
50.1548,106.6855
50.1976,106.6252
50.2421,106.5623
50.2922,106.4913
50.3392,106.4242
50.3817,106.3629
50.4275,106.2967
50.471,106.2336
50.5157,106.1688
50.5603,106.1039
50.6043,106.0397
50.6479,105.976
50.6917,105.9117
50.7369,105.8453
50.7807,105.7807
50.8257,105.7141
50.8698,105.6485
50.9135,105.5834
50.9579,105.517
51.0012,105.452
51.0767,105.3387
51.1198,105.2736
51.1629,105.2084
51.2063,105.1425
51.2497,105.0764
51.2925,105.0111
51.336,104.9445
51.3795,104.8777
51.4225,104.8115
51.4656,104.7453
51.5091,104.6778
51.5523,104.6107
51.5957,104.5432
51.6402,104.4757
51.684,104.4091
51.7281,104.3417
51.7719,104.2742
51.8149,104.2078
51.8591,104.1392
51.9029,104.0714
51.9469,104.0028
51.99,103.9347
52.0335,103.8641
52.0764,103.7943
52.1193,103.7246
52.1621,103.6552
52.2057,103.5841
52.2487,103.5137
52.2926,103.4419
52.3362,103.3703
52.3794,103.299
52.422,103.2275
52.4606,103.1483
52.4957,103.0617
52.5294,102.9768
52.5628,102.8923
52.5967,102.8068
52.6303,102.7217
52.6638,102.6369
52.6996,102.5453
52.7337,102.4578
52.7779,102.3444
52.8108,102.2592
52.8491,102.1603
52.8823,102.0741
52.915,101.9887
52.9478,101.9027
52.9816,101.814
53.014,101.7285
53.0469,101.6416
53.0799,101.5541
53.113,101.4657
53.145,101.3801
53.1778,101.2924
53.2105,101.2045
53.2434,101.1155
53.2756,101.0281
53.3084,100.9391
53.3408,100.8505
53.372,100.765
53.4052,100.6738
53.4381,100.583
53.4707,100.4926
53.5031,100.4027
53.5351,100.3135
53.5672,100.2236
53.5991,100.1342
53.6311,100.0439
53.663,99.9535
53.6951,99.8621
53.7269,99.7717
53.7576,99.684
53.7893,99.5931
53.821,99.5014
53.88,99.3306
53.913,99.2345
53.9458,99.1387
53.9766,99.0482
54.038,98.8667
54.0684,98.7767
54.0991,98.6852
54.1296,98.5941
54.1598,98.5031
54.1901,98.4119
54.2205,98.32
54.2502,98.2296
54.2802,98.1383
54.3105,98.046
54.3402,97.9548
54.3934,97.7914
54.4296,97.6798
54.4596,97.5869
54.4888,97.4958
54.5183,97.4038
54.5483,97.3099
54.5775,97.2181
54.6072,97.1244
