latitude,longitude
31.1552,121.8132
31.2284,121.8162
31.2606,121.823
31.2965,121.8311
31.3319,121.8388
31.3534,121.8426
31.3739,121.8369
31.3968,121.8144
31.4239,121.7819
31.4396,121.7629
31.4682,121.7289
31.4999,121.6911
31.5354,121.6494
31.5692,121.6098
31.6069,121.5654
31.644,121.5216
31.6812,121.4778
31.7179,121.4343
31.7535,121.3916
31.7948,121.3425
31.8314,121.2988
31.8682,121.2548
31.9057,121.2099
31.9437,121.1646
31.9818,121.1194
32.0196,121.0742
32.0577,121.0281
32.0816,120.9986
32.0999,120.9664
32.1116,120.932
32.1269,120.8771
32.1439,120.8151
32.1593,120.7601
32.1737,120.7293
32.2278,120.6672
32.2717,120.6214
32.3156,120.5756
32.3601,120.5286
32.4052,120.4807
32.4493,120.4337
32.5003,120.3792
32.5504,120.3255
32.6198,120.2511
32.6808,120.1857
32.7695,120.0903
32.8447,120.0092
50.0993,106.7634
50.2378,106.5683
50.2825,106.505
50.329,106.4389
50.3973,106.3404
50.4587,106.2516
50.5043,106.1854
50.5515,106.1167
50.5975,106.0495
50.6424,105.9841
50.7038,105.894
50.7488,105.8276
50.7924,105.7633
50.8369,105.6975
50.8813,105.6313
50.9266,105.5638
50.9713,105.4968
51.0145,105.4321
51.0599,105.3638
51.1161,105.2791
51.1598,105.213
51.2042,105.1455
51.2493,105.0769
51.2949,105.0075
51.3386,104.9405
51.3824,104.8733
51.4259,104.8062
51.4689,104.7399
51.5126,104.6722
51.556,104.6049
51.6007,104.5357
51.6448,104.4685
51.6886,104.402
51.7323,104.3351
51.7774,104.2658
51.8199,104.2
51.8653,104.1296
51.909,104.0618
51.9539,103.9919
51.9974,103.9227
52.041,103.8518
52.0865,103.778
52.1304,103.7065
52.175,103.634
52.2193,103.5619
52.264,103.4887
52.3088,103.4152
52.353,103.3425
52.3989,103.2666
52.4613,103.1465
52.5007,103.0489
52.5341,102.9649
52.5677,102.88
52.6013,102.7954
52.6478,102.6773
52.6807,102.5936
52.7139,102.5088
52.747,102.4239
52.7809,102.3366
52.8141,102.2508
52.8473,102.1647
52.8801,102.0797
52.9127,101.9945
52.9456,101.9085
52.9786,101.822
53.0118,101.7342
53.0461,101.6436
53.079,101.5562
53.1112,101.4704
53.1445,101.3815
53.177,101.2941
53.2099,101.2059
53.2424,101.1182
53.2749,101.0302
53.3075,100.941
53.3445,100.8404
53.3812,100.74
53.4189,100.6361
53.4567,100.5315
53.4892,100.4417
53.5207,100.3536
53.5697,100.2167
53.6155,100.0878
53.6787,99.9089
53.7408,99.7319
53.7721,99.6425
53.8037,99.5513
53.923,99.2053
53.9534,99.1162
53.9837,99.0271
54.0419,98.8553
54.0948,98.6982
54.1551,98.5172
54.1853,98.4261
54.2149,98.3368
54.2446,98.247
54.2748,98.155
54.3046,98.0639
54.3338,97.9741
54.3635,97.8829
54.3929,97.7927
54.4223,97.7023
54.4593,97.5879
54.509,97.4326
54.5452,97.3195
54.5738,97.2297
54.6053,97.1305
54.6345,97.0377
54.6693,96.9268
54.7047,96.8139
54.7385,96.7053
54.7667,96.6136
54.7938,96.5217
54.8208,96.4296
54.8479,96.3377
54.8756,96.2436
54.9032,96.1496
54.9301,96.0576
54.9574,95.9634
54.9842,95.8708
55.0109,95.7781
55.0373,95.6865
55.064,95.5927
55.0906,95.4995
55.117,95.4069
55.1431,95.3142
55.1683,95.2242
55.1946,95.1307
55.2295,95.0057
55.2544,94.9174
55.2862,94.8375
55.3363,94.7403
55.374,94.6679
55.4116,94.5953
55.4494,94.5218
55.4853,94.4519
55.5238,94.3766
55.5604,94.3049
55.5975,94.232
55.6332,94.1615
55.671,94.0872
55.7073,94.0151
55.7436,93.9428
55.7809,93.8684
55.8165,93.7971
55.8525,93.7249
55.8883,93.6528
55.9237,93.5813
55.9626,93.5028
55.9979,93.4308
56.0326,93.3601
56.0678,93.2882
56.1088,93.2041
56.1533,93.1125
56.1914,93.0338
56.2259,92.9623
56.2614,92.8885
56.2966,92.8161
56.3328,92.7434
56.3678,92.6723
56.404,92.5983
56.4396,92.5253
56.4761,92.4502
56.5116,92.377
56.5482,92.3012
56.584,92.2269
56.6198,92.1523
56.6559,92.0769
56.6923,92.0005
56.7281,91.9253
56.7643,91.849
56.8006,91.7722
56.8369,91.6952
56.8736,91.6169
56.9108,91.5376
56.9455,91.4632
56.9828,91.3761
57.0152,91.2935
57.0489,91.206
57.0943,91.0884
57.1354,90.9812
