"tpr","fpr"
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.24,0.0025
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.24,0.0025
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
0.25,0
