"tpr","fpr"
0.55,0.00652173913043478
0.55,0.00652173913043478
0.45,0.0152173913043478
0.6,0.00217391304347826
0.575,0.00434782608695652
0.55,0.00652173913043478
0.575,0.00434782608695652
0.525,0.00869565217391304
0.55,0.00652173913043478
0.625,0
0.625,0
0.575,0.00434782608695652
0.575,0.00434782608695652
0.55,0.00652173913043478
0.575,0.00434782608695652
0.55,0.00652173913043478
0.525,0.00869565217391304
0.525,0.00869565217391304
0.5,0.0108695652173913
0.6,0.00217391304347826
0.525,0.00869565217391304
0.625,0
0.475,0.0130434782608696
0.6,0.00217391304347826
0.6,0.00217391304347826
0.55,0.00652173913043478
0.6,0.00217391304347826
0.575,0.00434782608695652
0.575,0.00434782608695652
0.55,0.00652173913043478
0.6,0.00217391304347826
0.6,0.00217391304347826
0.6,0.00217391304347826
0.575,0.00434782608695652
0.5,0.0108695652173913
0.625,0
0.6,0.00217391304347826
0.575,0.00434782608695652
0.575,0.00434782608695652
0.6,0.00217391304347826
0.575,0.00434782608695652
0.575,0.00434782608695652
0.625,0
0.55,0.00652173913043478
0.55,0.00652173913043478
0.6,0.00217391304347826
0.6,0.00217391304347826
0.5,0.0108695652173913
0.575,0.00434782608695652
0.575,0.00434782608695652
0.575,0.00434782608695652
0.575,0.00434782608695652
0.55,0.00652173913043478
0.6,0.00217391304347826
0.6,0.00217391304347826
0.575,0.00434782608695652
0.6,0.00217391304347826
0.6,0.00217391304347826
0.575,0.00434782608695652
0.475,0.0130434782608696
0.55,0.00652173913043478
0.525,0.00869565217391304
0.575,0.00434782608695652
0.6,0.00217391304347826
0.525,0.00869565217391304
0.6,0.00217391304347826
0.6,0.00217391304347826
0.6,0.00217391304347826
0.55,0.00652173913043478
0.625,0
0.6,0.00217391304347826
0.5,0.0108695652173913
0.525,0.00869565217391304
0.625,0
0.575,0.00434782608695652
0.575,0.00434782608695652
0.55,0.00652173913043478
0.575,0.00434782608695652
0.6,0.00217391304347826
0.625,0
0.625,0
0.55,0.00652173913043478
0.575,0.00434782608695652
0.625,0
0.55,0.00652173913043478
0.575,0.00434782608695652
0.625,0
0.6,0.00217391304347826
0.5,0.0108695652173913
0.575,0.00434782608695652
0.525,0.00869565217391304
0.55,0.00652173913043478
0.575,0.00434782608695652
0.625,0
0.55,0.00652173913043478
0.575,0.00434782608695652
0.6,0.00217391304347826
0.575,0.00434782608695652
0.6,0.00217391304347826
0.55,0.00652173913043478
0.575,0.00434782608695652
0.6,0.00217391304347826
0.5,0.0108695652173913
0.575,0.00434782608695652
0.55,0.00652173913043478
0.6,0.00217391304347826
0.55,0.00652173913043478
0.6,0.00217391304347826
0.575,0.00434782608695652
0.575,0.00434782608695652
0.575,0.00434782608695652
0.525,0.00869565217391304
0.6,0.00217391304347826
0.625,0
0.625,0
0.625,0
0.575,0.00434782608695652
0.6,0.00217391304347826
0.6,0.00217391304347826
0.6,0.00217391304347826
0.625,0
0.55,0.00652173913043478
0.575,0.00434782608695652
0.525,0.00869565217391304
0.525,0.00869565217391304
0.55,0.00652173913043478
0.55,0.00652173913043478
0.575,0.00434782608695652
0.6,0.00217391304347826
0.575,0.00434782608695652
0.6,0.00217391304347826
0.575,0.00434782608695652
0.55,0.00652173913043478
0.625,0
0.6,0.00217391304347826
0.575,0.00434782608695652
0.6,0.00217391304347826
0.575,0.00434782608695652
0.55,0.00652173913043478
0.575,0.00434782608695652
0.6,0.00217391304347826
0.525,0.00869565217391304
0.55,0.00652173913043478
0.55,0.00652173913043478
0.6,0.00217391304347826
0.45,0.0152173913043478
0.6,0.00217391304347826
0.575,0.00434782608695652
0.6,0.00217391304347826
0.575,0.00434782608695652
0.55,0.00652173913043478
0.55,0.00652173913043478
0.575,0.00434782608695652
0.575,0.00434782608695652
0.6,0.00217391304347826
0.625,0
0.525,0.00869565217391304
0.6,0.00217391304347826
0.6,0.00217391304347826
0.625,0
0.575,0.00434782608695652
0.575,0.00434782608695652
0.6,0.00217391304347826
0.575,0.00434782608695652
0.575,0.00434782608695652
0.6,0.00217391304347826
0.625,0
0.55,0.00652173913043478
0.5,0.0108695652173913
0.6,0.00217391304347826
0.625,0
0.6,0.00217391304347826
0.525,0.00869565217391304
0.6,0.00217391304347826
0.6,0.00217391304347826
0.625,0
0.6,0.00217391304347826
0.625,0
0.575,0.00434782608695652
0.6,0.00217391304347826
0.6,0.00217391304347826
0.575,0.00434782608695652
0.575,0.00434782608695652
0.625,0
0.575,0.00434782608695652
0.625,0
0.575,0.00434782608695652
0.6,0.00217391304347826
0.575,0.00434782608695652
0.575,0.00434782608695652
0.575,0.00434782608695652
0.6,0.00217391304347826
0.575,0.00434782608695652
0.625,0
0.575,0.00434782608695652
0.55,0.00652173913043478
0.625,0
0.5,0.0108695652173913
0.525,0.00869565217391304
0.55,0.00652173913043478
