latitude,longitude
47.2949,108.3969
47.352,108.3366
47.4356,108.248
47.5104,108.1686
47.7271,107.9365
47.806,107.8514
47.8466,107.8071
47.8866,107.7636
47.9286,107.7178
47.9692,107.6733
48.0113,107.6273
48.0534,107.5813
48.0959,107.5345
48.1827,107.4388
48.2268,107.39
48.285,107.3255
48.391,107.2076
48.437,107.1566
48.4812,107.1069
48.5532,107.0259
48.6117,106.9599
49.7568,105.6284
49.8362,105.5332
49.8834,105.4763
49.9312,105.4184
49.9783,105.3613
50.0251,105.3045
50.0722,105.2471
50.1184,105.1907
50.1659,105.1328
50.2126,105.0755
50.2594,105.0179
50.3063,104.96
50.3523,104.9026
50.3794,104.8633
50.4218,104.7872
50.4617,104.7114
50.4987,104.6424
50.5382,104.5679
50.5744,104.4992
50.6112,104.4292
50.6473,104.3603
50.6837,104.2906
50.7326,104.1957
50.7812,104.1011
50.8173,104.0306
50.8547,103.9577
50.8916,103.8853
50.9288,103.8121
50.9652,103.7406
51.0016,103.6684
51.0384,103.5956
51.0749,103.523
51.1105,103.452
51.1469,103.3791
51.1828,103.3072
51.2194,103.2337
51.2553,103.1618
51.2912,103.0894
51.3273,103.0163
51.3629,102.9441
51.399,102.8706
51.4351,102.7971
51.4737,102.7182
51.5088,102.6462
51.545,102.5716
51.5812,102.497
51.6177,102.4213
51.6546,102.3447
51.6909,102.2694
51.7266,102.1947
51.7628,102.1187
51.7976,102.0457
51.8383,101.96
51.875,101.8822
51.9204,101.7863
51.9561,101.7105
52.0134,101.5881
52.0557,101.4974
52.0914,101.4206
52.1272,101.3435
52.1629,101.2666
52.1979,101.1906
52.2696,101.0346
52.3047,100.9577
52.3414,100.877
52.3767,100.7993
52.4126,100.7198
52.4539,100.6289
52.4911,100.5461
52.5313,100.4565
52.5683,100.3734
52.6345,100.2247
52.6851,100.1102
52.719,100.0333
52.7542,99.9532
52.789,99.8736
52.8233,99.795
52.8639,99.7021
52.9064,99.6039
52.9483,99.5067
52.9831,99.4263
53.0211,99.3375
53.0674,99.2292
53.103,99.1454
53.1537,99.0258
53.207,98.8996
53.643,97.8417
53.6981,97.7051
53.733,97.6178
53.8952,97.2088
53.9396,97.0958
53.9966,96.95
54.0691,96.7628
54.1018,96.6782
54.152,96.5475
54.1918,96.4435
54.2422,96.3111
54.3221,96.0698
54.3495,95.9839
54.3834,95.8766
54.4255,95.7425
54.4649,95.6162
54.4916,95.5301
54.5185,95.4436
54.5449,95.358
54.5709,95.2738
54.6001,95.1783
54.627,95.0903
54.6763,94.928
54.7027,94.8406
54.7279,94.7569
54.7567,94.6611
54.7831,94.5729
54.8114,94.4774
54.8373,94.3902
54.8633,94.3024
54.8889,94.2154
54.9149,94.1265
54.9411,94.0371
54.9663,93.9507
55.0133,93.7879
55.0405,93.6936
55.0661,93.6043
55.0914,93.5157
55.1168,93.4268
55.1438,93.3318
55.1692,93.2421
55.1949,93.1508
55.2199,93.0616
55.2451,92.9707
55.2704,92.8798
55.295,92.7907
55.3198,92.7006
55.3449,92.6093
55.3696,92.519
55.3941,92.4291
55.4195,92.3402
55.4454,92.2501
55.4706,92.1616
55.496,92.0711
55.5197,91.9868
55.5466,91.8908
55.5747,91.7901
55.5992,91.7013
55.6237,91.6127
55.6517,91.5109
55.6777,91.4161
55.7021,91.3265
55.7333,91.2116
55.7589,91.1173
55.7841,91.0231
55.8181,90.8965
55.8423,90.8056
55.8668,90.7134
55.8904,90.6245
55.9153,90.5295
55.9394,90.4381
55.9638,90.3445
55.9887,90.2489
56.013,90.155
56.0371,90.0614
56.0622,89.9641
56.0859,89.8712
56.1108,89.7734
56.1343,89.6807
56.161,89.5749
56.185,89.4793
56.2094,89.3821
56.2332,89.2864
56.257,89.1906
56.2811,89.0926
56.3048,88.9965
56.3286,88.8995
56.353,88.7916
56.3736,88.6899
56.3939,88.5918
56.4152,88.4906
56.4362,88.3907
56.4571,88.2905
56.4779,88.1901
56.499,88.088
56.5194,87.9885
56.5401,87.8867
56.5607,87.7859
56.5814,87.6835
56.6018,87.5818
56.6215,87.483
56.6419,87.3807
56.662,87.2796
56.6826,87.1749
56.7024,87.0739
56.7225,86.9705
56.7425,86.8674
56.7622,86.7652
56.7819,86.6625
56.801,86.5619
56.8204,86.4602
56.8394,86.3598
56.8582,86.2593
56.8766,86.1605
56.8963,86.0548
56.9152,85.9525
56.9335,85.8532
56.9521,85.7517
56.9703,85.6514
56.9887,85.5499
57.007,85.4482
57.0258,85.3429
57.0443,85.2388
57.0629,85.1339
57.0814,85.029
57.0994,84.9258
57.1178,84.8198
57.1401,84.7057
57.1705,84.5895
